experiment,kind,setting,seed,epochs,final_closed_test_loss,final_open_test_loss,deployed_loss_gap,deployed_loss_gap_relative_to_closed,finite_final_losses,peak_open_test_loss,peak_closed_test_loss,trajectory_gain_distance,open_loop_test_loss_spike,closed_recovered,stage1_end,plateau_end,plateau_length,plateau_detected,plateau_exit_detected,plateau_exit_reason,stability_crossing,stability_to_plateau_gap,final_closed_coupled_radius,claim_C1_loss_divergence,claim_C1_gain_divergence,claim_C2_plateau_present,claim_C2_three_stage,claim_C3_stability_transition,claim_C4_proxy
generalization_ring_partial_obs_gru,generalization,ring_partial_obs_gru,16,1000,3.3937875056266784,3.40097366809845,0.007186162471771507,0.002117446204235627,True,3.8351447200775146,16.009648871421813,0.0015126834879371973,False,False,1,49,48,True,True,slope,,,,False,False,True,True,False,False
generalization_ring_partial_obs_gru,generalization,ring_partial_obs_gru,17,1000,0.2269538168152212,0.2278452466242015,0.0008914298089802986,0.003927802675846043,True,27.56396367073059,10.965826723575592,0.03586994767783756,True,True,1,21,20,True,True,slope,,,,False,False,True,True,False,True
generalization_ring_partial_obs_gru,generalization,ring_partial_obs_gru,18,1000,0.2288638461190567,0.2304767522512702,0.0016129061322135152,0.007047448339107564,True,16.952793741226195,3.3885436487197875,0.022171990184040723,True,True,6,37,31,True,True,slope,,,,False,False,True,True,False,True
generalization_ring_partial_obs_gru,generalization,ring_partial_obs_gru,19,1000,0.2674714783433592,0.2669972176995361,-0.00047426064382311006,-0.0017731260423000724,True,16.134071595668793,3.073583073616028,0.01774147777769815,True,True,8,24,16,True,True,slope,,,,False,False,True,True,False,True
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,0,1000,0.2837494387477636,0.2956967008300125,0.011947262082248888,0.04210497167844372,True,4.488970930576325,4.534104464054107,0.015277975611632485,False,True,20,700,680,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,1,1000,0.2812156323716044,0.28815124662593,0.006935614254325595,0.0246629755104109,True,3.6433549165725703,3.6433549165725703,0.021072503413923648,False,True,9,700,691,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,2,1000,0.3091819027811289,0.3102493388205766,0.0010674360394477,0.0034524531670385066,True,3.5381553554534912,3.5381553554534912,0.03790546329963906,False,True,10,700,690,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,3,1000,0.2778905983734876,0.2873144268803298,0.009423828506842202,0.033912009121577,True,4.1735389614105225,4.1735389614105225,0.01945947731657988,False,True,16,700,684,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,4,1000,0.2842291481979191,0.2949985382147133,0.010769390016794167,0.037889815612067515,True,3.442975482940674,3.442975482940674,0.03342316120150295,False,True,9,700,691,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,5,1000,0.2556103296205401,0.2624447702616453,0.006834440641105222,0.026737732591836642,True,2.9387225675582886,2.9788561987876894,0.00998175237037108,False,True,1,390,389,True,True,slope,,,,False,False,True,True,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,6,1000,0.2560860236547887,0.2620598717033863,0.005973848048597574,0.02332750520055906,True,2.899112195968628,2.899112195968628,0.00270262499565448,False,True,1,700,699,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,7,1000,0.2607308342773467,0.2639398207422346,0.003208986464887875,0.0123076600195065,True,2.799030797481537,2.8415239441394804,0.008190821922588768,False,True,1,700,699,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,8,1000,0.2635151815507561,0.2703751034103334,0.006859921859577289,0.026032359195426426,True,2.769701045751572,2.836621413230896,0.01042486142574738,False,True,1,700,699,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,9,1000,0.2605619061738252,0.26814178628847,0.0075798801146448325,0.02909051528655984,True,2.770067656040192,2.8559530079364777,0.0032431038929180748,False,True,1,700,699,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,10,1000,0.2599819589033723,0.263263468760997,0.0032815098576247093,0.012622067590637514,True,2.951768844127655,2.95500137090683,0.007054025295855141,False,True,1,700,699,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,11,1000,0.2404363259952515,0.2472850548662245,0.006848728870973014,0.02848458460935006,True,2.8050655925273897,2.8050655925273897,0.009540828049628223,False,True,1,700,699,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,12,1000,0.264552349364385,0.2689452440105379,0.0043928946461528895,0.016605010905052568,True,2.873176431655884,2.8886679005622864,0.008336200692379211,False,True,1,700,699,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,13,1000,0.2863101772218943,0.2911861996073275,0.004876022385433221,0.017030559069698165,True,3.5325110840797422,3.5325110840797422,0.0182278900760415,False,True,12,700,688,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,14,1000,0.2945010196138173,0.3434389569610357,0.04893793734721841,0.16617238681003993,True,4.6143640875816345,4.613998508453369,0.05376023765326901,False,True,24,700,676,True,False,fallback,,,,True,True,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,15,1000,0.2679877796955406,0.2738576162792742,0.005869836583733579,0.021903374065796084,True,3.07856342792511,3.07856342792511,0.0097164381303673,False,True,7,700,693,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,16,1000,0.24069838963449,0.2467704342585057,0.006072044624015699,0.025226777101568225,True,3.178219931125641,3.178219931125641,0.006326523083187208,False,True,1,700,699,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,17,1000,0.2705151737108827,0.2773481271974742,0.00683295348659152,0.0252590396052768,True,4.029823071956635,4.029823071956635,0.005319251566477646,False,True,15,700,685,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,18,1000,0.2545876040589064,0.2594398100301623,0.004852205971255907,0.01905908180090813,True,3.121289138793945,3.121289138793945,0.002844466965672699,False,True,3,700,697,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_partial_obs_tanh,generalization,ring_partial_obs_tanh,19,1000,0.25826624808833,0.2664436634164303,0.00817741532810029,0.03166273327865715,True,2.7902323150634767,2.795443600416184,0.007215416692107746,False,True,1,420,419,True,True,slope,,,,False,False,True,True,False,False
generalization_ring_path_integration,generalization,ring_path_integration,0,1000,0.4464744897582761,0.445825971816447,-0.0006485179418290743,-0.0014525307866529748,True,5.481719735264778,8.282588672637939,0.02753052163117521,False,True,42,53,11,True,True,slope,,,,False,False,True,True,False,False
generalization_ring_path_integration,generalization,ring_path_integration,1,1000,0.2142817451157206,0.2144859253086679,0.00020418019294729528,0.0009528585500226813,True,6.090085670351982,3.152155616879463,0.014211735256177046,False,True,21,98,77,True,True,slope,,,,False,False,True,True,False,False
generalization_ring_path_integration,generalization,ring_path_integration,2,1000,0.2927624896561383,0.2939994650957487,0.0012369754396103771,0.004225184179377816,True,4.069246590137482,2.7476148322224616,0.027777787876766633,False,True,44,700,656,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_path_integration,generalization,ring_path_integration,3,1000,0.2744353264112703,0.2748883924652773,0.00045306605400702304,0.001650902819005363,True,3.106985327601433,2.321914704144001,0.03427989925165665,False,True,29,700,671,True,False,fallback,,,,False,False,True,False,False,False
generalization_ring_path_integration,generalization,ring_path_integration,4,1000,0.4213069095339961,0.4206996432491529,-0.0006072662848431998,-0.0014413869582981483,True,4.184972706437111,2.366567295789719,0.06466428856203588,False,True,38,700,662,True,False,fallback,,,,False,True,True,False,False,False
generalization_ring_path_integration,generalization,ring_path_integration,5,1000,0.4166102196501325,0.4175148061888293,0.0009045865386967944,0.002171301845299096,True,3.902038812637329,2.616573204100132,0.007064186056169968,False,True,32,388,356,True,True,slope,,,,False,False,True,True,False,False
generalization_ring_path_integration,generalization,ring_path_integration,6,1000,0.19057985719447,0.1907947873951343,0.00021493020066432056,0.0011277697644877715,True,5.668067249655723,3.771179473400116,0.09193237841256814,False,True,39,60,21,True,True,slope,,,,False,True,True,True,False,False
generalization_ring_path_integration,generalization,ring_path_integration,7,1000,0.2066364790704163,0.2081715906845815,0.0015351116141651966,0.007429044576597101,True,2.4186986461281776,2.191291056573391,0.2399948015232901,False,True,47,700,653,True,False,fallback,,,,False,True,True,False,False,False
generalization_ring_path_integration,generalization,ring_path_integration,8,1000,0.1966986620029548,0.1971644472650503,0.0004657852620955083,0.0023680143898920434,True,6.054649749398232,3.4541194319725035,0.00704492923876077,False,True,42,882,840,True,True,slope,,,,False,False,True,True,False,False
generalization_ring_path_integration,generalization,ring_path_integration,9,1000,0.242226158346773,0.2438847045139482,0.001658546167175201,0.006847097681336351,True,5.616579321026802,4.352945560216904,0.019546132930161983,False,True,29,54,25,True,True,slope,,,,False,False,True,True,False,False
generalization_tanh_rnn,generalization,tanh_rnn,0,1000,0.0936760922797711,0.3083519608905681,0.21467586861079702,2.291682577552984,True,141.9070227098465,141.9070227098465,0.5066639317967822,False,True,56,700,644,True,False,fallback,56.0,644.0,0.717580328934625,True,True,True,False,True,False
generalization_tanh_rnn,generalization,tanh_rnn,1,1000,0.0938450206335405,0.3589410414566323,0.2650960208230918,2.8248277749149504,True,476814.58604296687,476814.58604296687,0.5398049084242095,False,True,82,700,618,True,False,fallback,82.0,618.0,0.7070100554464966,True,True,True,False,True,False
generalization_tanh_rnn,generalization,tanh_rnn,2,1000,0.0933260272736206,0.322125861103272,0.2287998338296514,2.4516187018101396,True,171145.6100800228,171145.6100800228,0.5230120701829541,False,True,74,700,626,True,False,fallback,74.0,626.0,0.705029588573927,True,True,True,False,True,False
generalization_tanh_rnn,generalization,tanh_rnn,3,1000,0.0935036225373508,0.273738805925548,0.18023518338819722,1.9275743388038338,True,41.16185930013657,41.16185930013657,0.4938747264907972,False,True,49,700,651,True,False,fallback,49.0,651.0,0.7098881603287353,True,True,True,False,True,False
generalization_tanh_rnn,generalization,tanh_rnn,4,1000,0.0929255240184855,0.3142171082366258,0.2212915842181403,2.381386454964937,True,126.08653475046158,126.08653475046158,0.4724194237041437,False,True,47,700,653,True,False,fallback,47.0,653.0,0.7071134444342569,True,True,True,False,True,False
generalization_tanh_rnn,generalization,tanh_rnn,5,1000,0.0925320469124665,0.3209859567880631,0.22845390987559658,2.4689166348142013,True,165.89774455308915,165.89774455308915,0.5044755393840036,False,True,53,700,647,True,False,fallback,53.0,647.0,0.7030202502004351,True,True,True,False,True,False
generalization_tanh_rnn,generalization,tanh_rnn,6,1000,0.0932437489308337,0.2828776005358696,0.18963385160503587,2.033743320913688,True,33.592188193798066,33.592188193798066,0.49855178442087295,False,True,51,700,649,True,False,fallback,51.0,649.0,0.7074924938498134,True,True,True,False,True,False
generalization_tanh_rnn,generalization,tanh_rnn,7,1000,0.0937478082845769,0.3220288787280921,0.2282810704435152,2.4350550121721755,True,434.1945568847656,434.1945568847656,0.5248405908882492,False,True,58,700,642,True,False,fallback,58.0,642.0,0.709914879324481,True,True,True,False,True,False
generalization_tanh_rnn,generalization,tanh_rnn,8,1000,0.0932192962571735,0.3044648277468513,0.21124553148967778,2.2661137765607386,True,26.457200717926025,26.457200717926025,0.48470404970136965,False,True,47,700,653,True,False,fallback,47.0,653.0,0.7135583890373524,True,True,True,False,True,False
generalization_tanh_rnn,generalization,tanh_rnn,9,1000,0.0928754487400605,0.3071447572251782,0.21426930848511772,2.3070608152302334,True,12.149343402385712,12.149343402385712,0.4899545877158827,False,True,47,700,653,True,False,fallback,47.0,653.0,0.7064771850154367,True,True,True,False,True,False
generalization_tracking_task,generalization,tracking_task,0,1000,0.2358444330072961,0.2620429608353879,0.026198527828091817,0.11108393568603478,True,107.45496778897942,2.9579804937541483,0.14537319063021253,True,True,28,309,281,True,True,slope,692.0,-383.0,1.0060534896642217,True,True,True,True,True,True
generalization_tracking_task,generalization,tracking_task,1,1000,0.3421319829653657,0.4229093350342009,0.08077735206883524,0.23609997337493116,True,122.02540144219996,2.2038574081286786,0.40786882953864256,True,True,9,326,317,True,True,slope,782.0,-456.0,1.020191709939508,True,True,True,True,True,True
generalization_tracking_task,generalization,tracking_task,2,1000,0.3436483241920359,0.4324824784789234,0.08883415428688751,0.25850309177485076,True,121.55221043981612,2.6991217125952245,0.4593132717995976,True,True,27,176,149,True,True,slope,,,1.012047036098406,True,True,True,True,False,True
generalization_tracking_task,generalization,tracking_task,3,1000,0.2147692758354969,0.4622379878209904,0.2474687119854935,1.152253789667023,True,115.78441481225192,9.962557847797871,0.5551369161718008,True,True,24,108,84,True,True,slope,,,1.004342882202378,True,True,True,True,False,True
generalization_tracking_task,generalization,tracking_task,4,1000,0.2425601527418621,0.2338240602195583,-0.008736092522303812,-0.03601618989579445,True,55.95209641771566,3.6784337414056063,0.3648821112850057,True,True,28,415,387,True,True,slope,639.0,-224.0,1.014941697530738,False,True,True,True,True,True
generalization_tracking_task,generalization,tracking_task,5,1000,0.3165577442438371,0.3039753171501798,-0.012582427093657311,-0.039747652118614286,True,107.17428136192262,3.803512108772993,0.1639792272267851,True,True,10,249,239,True,True,slope,,,1.0099287819638632,False,True,True,True,False,True
generalization_tracking_task,generalization,tracking_task,6,1000,0.2607848931127228,0.4712349860753602,0.2104500929626374,0.806987285385705,True,119.81424614019691,4.3497372625023125,0.705422382524192,True,True,12,584,572,True,True,slope,873.0,-289.0,1.0017330749692974,True,True,True,True,True,True
generalization_tracking_task,generalization,tracking_task,7,1000,0.3245483355462784,0.8635169830036467,0.5389686474573683,1.660672967403079,True,120.85042957924308,3.41212479300797,0.7161358845017473,True,True,14,180,166,True,True,slope,,,1.0075378120684038,True,True,True,True,False,True
generalization_tracking_task,generalization,tracking_task,8,1000,0.241381164919585,0.5845688759512268,0.34318771103164175,1.4217667362156161,True,118.92080278351904,2.5511007726937533,0.7645480086108463,True,True,21,134,113,True,True,slope,,,1.003463176827748,True,True,True,True,False,True
generalization_tracking_task,generalization,tracking_task,9,1000,0.2465963997482322,1.1415453541651368,0.8949489544169046,3.629205273599378,True,118.41631336651744,4.378803121522069,1.3663659449807242,True,True,68,228,160,True,True,slope,,,1.0041907534983978,True,True,True,True,False,True
original_double_integrator_full,original,original,0,1000,0.0936760922797711,0.3083519608905681,0.21467586861079702,2.291682577552984,True,141.9070227098465,141.9070227098465,0.5066639317967822,False,True,56,700,644,True,False,fallback,56.0,644.0,0.717580328934625,True,True,True,False,True,False
original_double_integrator_full,original,original,1,1000,0.0938450206335405,0.3589410414566323,0.2650960208230918,2.8248277749149504,True,476814.58604296687,476814.58604296687,0.5398049084242095,False,True,82,700,618,True,False,fallback,82.0,618.0,0.7070100554464966,True,True,True,False,True,False
original_double_integrator_full,original,original,2,1000,0.0933260272736206,0.322125861103272,0.2287998338296514,2.4516187018101396,True,171145.6100800228,171145.6100800228,0.5230120701829541,False,True,74,700,626,True,False,fallback,74.0,626.0,0.705029588573927,True,True,True,False,True,False
original_double_integrator_full,original,original,3,1000,0.0935036225373508,0.273738805925548,0.18023518338819722,1.9275743388038338,True,41.16185930013657,41.16185930013657,0.4938747264907972,False,True,49,700,651,True,False,fallback,49.0,651.0,0.7098881603287353,True,True,True,False,True,False
original_double_integrator_full,original,original,4,1000,0.0929255240184855,0.3142171082366258,0.2212915842181403,2.381386454964937,True,126.08653475046158,126.08653475046158,0.4724194237041437,False,True,47,700,653,True,False,fallback,47.0,653.0,0.7071134444342569,True,True,True,False,True,False
original_double_integrator_full,original,original,5,1000,0.0925320469124665,0.3209859567880631,0.22845390987559658,2.4689166348142013,True,165.89774455308915,165.89774455308915,0.5044755393840036,False,True,53,700,647,True,False,fallback,53.0,647.0,0.7030202502004351,True,True,True,False,True,False
original_double_integrator_full,original,original,6,1000,0.0932437489308337,0.2828776005358696,0.18963385160503587,2.033743320913688,True,33.592188193798066,33.592188193798066,0.49855178442087295,False,True,51,700,649,True,False,fallback,51.0,649.0,0.7074924938498134,True,True,True,False,True,False
original_double_integrator_full,original,original,7,1000,0.0937478082845769,0.3220288787280921,0.2282810704435152,2.4350550121721755,True,434.1945568847656,434.1945568847656,0.5248405908882492,False,True,58,700,642,True,False,fallback,58.0,642.0,0.709914879324481,True,True,True,False,True,False
original_double_integrator_full,original,original,8,1000,0.0932192962571735,0.3044648277468513,0.21124553148967778,2.2661137765607386,True,26.457200717926025,26.457200717926025,0.48470404970136965,False,True,47,700,653,True,False,fallback,47.0,653.0,0.7135583890373524,True,True,True,False,True,False
original_double_integrator_full,original,original,9,1000,0.0928754487400605,0.3071447572251782,0.21426930848511772,2.3070608152302334,True,12.149343402385712,12.149343402385712,0.4899545877158827,False,True,47,700,653,True,False,fallback,47.0,653.0,0.7064771850154367,True,True,True,False,True,False
original_double_integrator_full,original,original,10,1000,0.0929154927913898,0.3043659356498392,0.2114504428584494,2.2757285841790624,True,357.2121771097183,357.2121771097183,0.4935928395470267,False,True,54,700,646,True,False,fallback,54.0,646.0,0.7052314676932339,True,True,True,False,True,False
original_double_integrator_full,original,original,11,1000,0.0930878477427343,0.3091946052199637,0.2161067574772294,2.321535653874831,True,19.777274849414827,26.7179468369484,0.5046646331677329,False,True,58,700,642,True,False,fallback,58.0,642.0,0.7061386624222196,True,True,True,False,True,False
original_double_integrator_full,original,original,12,1000,0.0937630581412216,0.3330382737934997,0.2392752156522781,2.551913518988393,True,177022.9209902668,177022.9209902668,0.5073469863435709,False,True,59,700,641,True,False,fallback,59.0,641.0,0.7100797057703827,True,True,True,False,True,False
original_double_integrator_full,original,original,13,1000,0.093166170986571,0.3263582716789097,0.2331921006923387,2.5029696747540595,True,9545.464770712852,9545.464770712852,0.5002537319265628,False,True,59,700,641,True,False,fallback,59.0,641.0,0.7060294920161335,True,True,True,False,True,False
original_double_integrator_full,original,original,14,1000,0.0935021460927096,0.283556621878717,0.1900544757860074,2.0326215357406223,True,25.89237570285797,25.89237570285797,0.5033318332625454,False,True,49,700,651,True,False,fallback,49.0,651.0,0.7119880405402508,True,True,True,False,True,False
original_double_integrator_full,original,original,15,1000,0.09366539905459,0.2924799558868966,0.19881455683230664,2.122604065525133,True,12.40778175354004,12.708986685276033,0.5098462434154813,False,True,53,700,647,True,False,fallback,53.0,647.0,0.7126075034270419,True,True,True,False,True,False
original_double_integrator_full,original,original,16,1000,0.0925823022596621,0.3408483098726719,0.2482660076130098,2.6815709001997754,True,1031.6051306724548,1031.6051306724548,0.4887696905848564,False,True,54,700,646,True,False,fallback,54.0,646.0,0.7079892664971232,True,True,True,False,True,False
original_double_integrator_full,original,original,17,1000,0.0932528150550899,0.2808362948204649,0.187583479765375,2.0115583605123177,True,34.02452508211136,34.02452508211136,0.4921290078708237,False,True,49,700,651,True,False,fallback,49.0,651.0,0.7041767780702681,True,True,True,False,True,False
original_double_integrator_full,original,original,18,1000,0.0934607647591434,0.2916957614483408,0.19823499668919742,2.121050445072501,True,26.270612905025484,26.270612905025484,0.4970278733098532,False,True,50,700,650,True,False,fallback,50.0,650.0,0.7093951278726728,True,True,True,False,True,False
original_double_integrator_full,original,original,19,1000,0.0926966063385711,0.301421435973607,0.20872482963503589,2.2516987177791146,True,24.313441376686097,24.313441376686097,0.4953184701322021,False,True,51,700,649,True,False,fallback,51.0,649.0,0.7014438603806336,True,True,True,False,True,False
original_double_integrator_full,original,original,20,1000,0.0929871519430404,0.2727814568354006,0.1797943048923602,1.9335392162832756,True,34.52566453695297,34.52566453695297,0.4850434463630553,False,True,48,700,652,True,False,fallback,48.0,652.0,0.7022088477665013,True,True,True,False,True,False
original_double_integrator_full,original,original,21,1000,0.0924572510740841,0.3135301843332126,0.22107293325912852,2.391082697040033,True,47442.62445147991,47442.62445147991,0.49773150534051813,False,True,62,700,638,True,False,fallback,62.0,638.0,0.701093843386635,True,True,True,False,True,False
original_double_integrator_full,original,original,22,1000,0.0931638108354106,0.2829643054361213,0.1898004946007107,2.0372770596087455,True,10.042000193595886,10.042000193595886,0.5017177423626745,False,True,49,700,651,True,False,fallback,49.0,651.0,0.7046673875958815,True,True,True,False,True,False
original_double_integrator_full,original,original,23,1000,0.0936624056006647,0.3105201545296808,0.2168577489290161,2.315312611696118,True,26591.369038572317,26591.369038572317,0.5119281074199135,False,True,58,700,642,True,False,fallback,58.0,642.0,0.7101296193059352,True,True,True,False,True,False
